Report Title: student wireless,,,,,,,,,,
Generated: Jun-01-2022, 11:28:12 EDT,,,,,,,,,
Report By:SSID,,,,,,,,,,
SSID: PASD-Student,,,,,,,,,,
Connection Protocol: All Wireless (802.11),,,,,,,,,,
Reporting Period:Last 4 Weeks,,,,,,,,,,
 ,,,,,,,,,,
Unique Clients,,,,,,,,,,
Last Association Time,User,MAC Address,Vendor,IP Address,AP Name,802.11 State,SSID,Profile,Protocol,AP Map Location
Wed Jun 01 11:05:35 EDT 2022,host/26-B48-BMK2103.pasdphantoms.net,8c:c6:81:36:9e:3f,Unknown,10.121.24.142,PAMS-201.E0EE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:00:09 EDT 2022,host/26-B50-7GQX203.pasdphantoms.net,ac:12:03:53:72:f8,Unknown,10.121.16.95,PAMS-201.E0EE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-C01-8KH2103.pasdphantoms.net,8c:c6:81:34:2d:35,Unknown,10.121.24.126,PAMS-225.FA94,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-C02-6YH2103.pasdphantoms.net,8c:c6:81:30:a4:62,Unknown,10.121.24.165,PAMS-215.0036,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:00:33 EDT 2022,host/26-C03-4TK2103.pasdphantoms.net,8c:c6:81:31:fe:8e,Unknown,10.121.16.170,PAMS-309.C182,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:00:09 EDT 2022,host/26-C05-8GK2103.pasdphantoms.net,8c:c6:81:34:a1:1b,Unknown,10.121.16.118,PAMS-106.0E1E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-C06-2YH2103.pasdphantoms.net,8c:c6:81:37:36:4c,Unknown,10.121.17.18,PAMS-315.DF84,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-C07-1JK2103.pasdphantoms.net,8c:c6:81:32:b3:33,Unknown,10.121.24.135,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-C12-1KH2103.pasdphantoms.net,8c:c6:81:34:1f:f7,Unknown,10.121.24.71,PAMS-312.DF9E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 09:04:46 EDT 2022,host/26-C13-5XH2103.pasdphantoms.net,8c:c6:81:30:a4:4e,Unknown,10.121.24.251,PAMS-323.A658,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Tue May 31 14:55:51 EDT 2022,host/26-C16-3YH2103.pasdphantoms.net,8c:c6:81:30:b0:74,Unknown,10.121.17.5,PAMS-225.FA94,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:35:23 EDT 2022,host/26-C17-GDK2103.pasdphantoms.net,8c:c6:81:36:3c:38,Unknown,10.111.24.216,PAHS-G6.C1F0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > High School > HS 1st Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-C18-D4J2103.pasdphantoms.net,a8:7e:ea:f6:a9:e6,Unknown,10.121.24.164,PAMS-324.A380,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-C20-JP73103.pasdphantoms.net,8c:c6:81:30:39:2d,Unknown,10.121.25.74,PAMS-214.0ECA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:55:31 EDT 2022,host/26-C23-4KH2103.pasdphantoms.net,8c:c6:81:34:03:23,Unknown,10.121.25.121,PAMS-120.0ED4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 09:40:01 EDT 2022,host/26-C24-75J2103.pasdphantoms.net,a8:7e:ea:f6:b8:05,Unknown,10.121.16.67,PAMS-118.6BBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-C25-CQK2103.pasdphantoms.net,8c:c6:81:32:28:8c,Unknown,10.121.24.146,PAMS-317.0F1A,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-C26-FXH2103.pasdphantoms.net,8c:c6:81:30:a4:2b,Unknown,10.121.16.233,PAMS-211.1BB4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-C27-36J2103.pasdphantoms.net,8c:c6:81:36:9e:1c,Unknown,10.121.24.230,PAMS-222.1B8C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-C28-33J2103.pasdphantoms.net,a8:7e:ea:f6:a9:ff,Unknown,10.121.24.161,PAMS-325.C11E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:00:33 EDT 2022,host/26-C33-4DH2103.pasdphantoms.net,a8:7e:ea:fb:71:33,Unknown,10.121.16.237,PAMS-305.0EFA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 09:50:05 EDT 2022,host/26-C37-7BH2103.pasdphantoms.net,a8:7e:ea:fb:71:29,Unknown,10.121.17.30,PAMS-216.0D68,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-C38-8XH2103.pasdphantoms.net,8c:c6:81:30:a4:30,Unknown,10.121.25.92,PAMS-214.0ECA,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:05:36 EDT 2022,host/26-C40-DCH2103.pasdphantoms.net,a8:7e:ea:f5:a6:22,Unknown,10.121.16.225,PAMS-BAND.17C4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:15:39 EDT 2022,host/26-C42-26J2103.pasdphantoms.net,8c:c6:81:36:9e:21,Unknown,10.121.17.25,PAMS-311.A79A,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:20:41 EDT 2022,host/26-C45-3ZH2103.pasdphantoms.net,8c:c6:81:30:b0:d3,Unknown,10.121.16.53,PAMS-101.BFE8,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-C46-41J2103.pasdphantoms.net,a8:7e:ea:f6:aa:04,Unknown,10.121.16.63,PAMS-325.C11E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Fri May 27 10:43:35 EDT 2022,host/26-C47-89H2103.pasdphantoms.net,a8:7e:ea:fb:71:06,Unknown,10.121.25.83,PAMS-328.0EE8,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-C48-BS53103.pasdphantoms.net,a8:7e:ea:f4:20:f9,Unknown,10.121.16.222,PAMS-222.1B8C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-C49-5CH2103.pasdphantoms.net,a8:7e:ea:f5:73:23,Unknown,10.121.24.124,PAMS-321.BFBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-C50-3KK2103.pasdphantoms.net,8c:c6:81:32:27:88,Unknown,10.121.25.58,PAMS-203.1CE8,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Tue May 31 11:34:33 EDT 2022,host/26-D02-J14X203.pasdphantoms.net,ac:12:03:53:ee:e0,Unknown,10.121.16.102,PAMS-315.DF84,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-D03-H6H2103.pasdphantoms.net,8c:c6:81:32:09:f1,Unknown,10.121.25.51,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 09:40:01 EDT 2022,host/26-D04-8WH2103.pasdphantoms.net,8c:c6:81:34:86:4f,Unknown,10.121.16.116,PAMS-321.BFBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-D06-8SK2103.pasdphantoms.net,8c:c6:81:34:85:d2,Unknown,10.121.24.172,PAMS-202.1BE6,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-D07-8WK2103.pasdphantoms.net,8c:c6:81:31:fe:a2,Unknown,10.121.24.153,PAMS-CAFE-01.B860,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-D08-3SH2103.pasdphantoms.net,8c:c6:81:32:28:d7,Unknown,10.121.24.177,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-D10-52H2103.pasdphantoms.net,8c:c6:81:32:15:90,Unknown,10.121.17.2,PAMS-311.A79A,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-D11-G9J8YZ2.pasdphantoms.net,08:d2:3e:b2:a0:39,Unknown,10.121.24.150,PAMS-321.BFBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:25:43 EDT 2022,host/26-D12-G9P8YZ2.pasdphantoms.net,08:d2:3e:cc:a8:cb,Unknown,10.121.24.221,PAMS-122.115A,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-D13-CBJ8YZ2.pasdphantoms.net,08:d2:3e:af:a7:ee,Unknown,10.121.24.109,PAMS-323.A658,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-D14-3GP8YZ2.pasdphantoms.net,08:d2:3e:cd:bc:a7,Unknown,10.121.24.129,PAMS-312.DF9E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-D15-JBP8YZ2.pasdphantoms.net,08:d2:3e:cc:a8:ad,Unknown,10.121.16.202,PAMS-225.FA94,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-D16-GKP8YZ2.pasdphantoms.net,08:d2:3e:cc:ed:e5,Unknown,10.121.24.245,PAMS-320.C142,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-D17-7TJ2103.pasdphantoms.net,8c:c6:81:32:a3:70,Unknown,10.121.24.206,PAMS-105.0DFC,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-D18-98J8YZ2.pasdphantoms.net,08:d2:3e:cc:3a:ee,Unknown,10.121.17.74,PAMS-120.0ED4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Tue May 31 15:05:52 EDT 2022,host/26-D19-54J8YZ2.pasdphantoms.net,08:d2:3e:ca:78:3a,Unknown,10.121.25.73,PAMS-GYM06.0E40,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-D20-5B90RT2.pasdphantoms.net,40:74:e0:c2:fe:4d,Intel Corporate,10.121.24.131,PAMS-205.0DA4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-D24-8XJ2103.pasdphantoms.net,8c:c6:81:31:b9:1a,Unknown,10.121.24.169,PAMS-221.0E5C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-D25-CXJ2103.pasdphantoms.net,8c:c6:81:31:b8:ca,Unknown,10.121.25.12,PAMS-CONF1.7888,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-D26-GRK2103.pasdphantoms.net,8c:c6:81:32:1d:b0,Unknown,10.121.24.96,PAMS-219.FBB4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-D27-40J2103.pasdphantoms.net,a8:7e:ea:f2:fb:16,Unknown,10.121.24.247,PAMS-CHOIR.103A,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-D29-DFK2103.pasdphantoms.net,8c:c6:81:34:fc:f1,Unknown,10.121.16.181,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-D36-5LFY8G3.pasdphantoms.net,d0:3c:1f:ce:0a:09,Unknown,10.121.16.236,PAMS-315.DF84,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 09:19:52 EDT 2022,host/26-D37-6MFY8G3.pasdphantoms.net,d0:3c:1f:cb:91:de,Unknown,10.121.16.137,PAMS-324.A380,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:36 EDT 2022,host/26-D38-5SFY8G3.pasdphantoms.net,d0:3c:1f:cc:64:6a,Unknown,10.121.17.8,PAMS-GYM08.0DE2,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:50:29 EDT 2022,host/26-D39-CRFY8G3.pasdphantoms.net,d0:3c:1f:cc:11:e0,Unknown,10.121.16.135,PAMS-321.BFBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:00:33 EDT 2022,host/26-D45-4GQX203.pasdphantoms.net,ac:12:03:52:25:38,Unknown,10.121.24.143,PAMS-324.A380,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 09:40:00 EDT 2022,host/26-D46-9W67MJ2.pasdphantoms.net,54:13:79:ae:a1:b5,Hon Hai Precision In,10.121.16.126,PAMS-106.0E1E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:41 EDT 2022,host/26-D47-5V73103.pasdphantoms.net,8c:c6:81:30:c0:64,Unknown,10.121.24.195,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-D49-DWH2103.pasdphantoms.net,8c:c6:81:32:28:cd,Unknown,10.121.16.98,PAMS-AUD08.0506,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-E01-975X203.pasdphantoms.net,ac:12:03:52:61:92,Unknown,10.121.16.86,PAMS-328.0EE8,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-E03-695X203.pasdphantoms.net,ac:12:03:54:2c:8e,Unknown,10.121.16.132,PAMS-120.0ED4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-E06-G5WW203.pasdphantoms.net,6c:6a:77:cb:3a:04,Unknown,10.121.25.8,PAMS-321.BFBC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:00:08 EDT 2022,host/26-E11-16WW203.pasdphantoms.net,6c:6a:77:cb:e0:94,Unknown,10.121.16.186,PAMS-201.E0EE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:20:41 EDT 2022,host/26-E12-H5WW203.pasdphantoms.net,6c:6a:77:cb:ef:53,Unknown,10.121.16.81,PAMS-MEDIA02.3E26,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-E15-9C5X203.pasdphantoms.net,ac:12:03:53:27:17,Unknown,10.121.25.3,PAMS-118.6BBC,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-E16-DC5X203.pasdphantoms.net,ac:12:03:53:27:26,Unknown,10.121.24.246,PAMS-GYM06.0E40,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:55:31 EDT 2022,host/26-E17-CB5X203.pasdphantoms.net,ac:12:03:52:16:8d,Unknown,10.121.24.106,PAMS-328.0EE8,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-E18-B75X203.pasdphantoms.net,ac:12:03:54:24:19,Unknown,10.121.24.68,PAMS-CAFE02.D4BE,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:05:36 EDT 2022,host/26-E19-1C5X203.pasdphantoms.net,ac:12:03:54:14:f6,Unknown,10.121.24.248,PAMS-122.115A,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:25:44 EDT 2022,host/26-E20-G4WW203.pasdphantoms.net,6c:6a:77:cb:1c:d1,Unknown,10.121.24.101,PAMS-314.9C9A,Associated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 09:14:50 EDT 2022,host/26-E21-4ZVW203.pasdphantoms.net,ac:12:03:52:1f:20,Unknown,10.121.24.78,PAMS-201.E0EE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-E22-B6XW203.pasdphantoms.net,ac:12:03:53:e3:19,Unknown,10.121.16.89,PAMS-116.2F2E,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-E23-54H2103.pasdphantoms.net,8c:c6:81:32:5e:c4,Unknown,10.121.16.195,PAMS-211.1BB4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-E24-95H2103.pasdphantoms.net,8c:c6:81:32:fe:60,Unknown,10.121.16.211,PAMS-311.A79A,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-E25-1D5X203.pasdphantoms.net,ac:12:03:53:2d:66,Unknown,10.121.25.16,PAMS-120.0ED4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:05:36 EDT 2022,host/26-E26-JG5X203.pasdphantoms.net,ac:12:03:52:1f:16,Unknown,10.121.16.198,PAMS-CAFE-01.B860,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:41 EDT 2022,host/26-E31-CRK8YZ2.pasdphantoms.net,08:d2:3e:c9:6e:5e,Unknown,10.121.24.151,PAMS-321.BFBC,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-E32-8BP8YZ2.pasdphantoms.net,08:d2:3e:cc:a8:58,Unknown,10.121.16.111,PAMS-205.0DA4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-E33-G2H2103.pasdphantoms.net,8c:c6:81:32:1e:55,Unknown,10.121.24.128,PAMS-325.C11E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Tue May 31 14:15:35 EDT 2022,host/26-E34-5PK2103.pasdphantoms.net,8c:c6:81:34:a1:39,Unknown,10.121.16.238,PAMS-315.DF84,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:55:31 EDT 2022,host/26-E35-5FQX203.pasdphantoms.net,ac:12:03:52:6f:52,Unknown,10.121.25.78,PAMS-205.0DA4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-E37-3YK2103.pasdphantoms.net,8c:c6:81:31:f9:a7,Unknown,10.121.24.242,PAMS-302.0E00,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:15:39 EDT 2022,host/26-E39-C0WW203.pasdphantoms.net,ac:12:03:52:6f:a7,Unknown,10.121.25.64,PAMS-205.0DA4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed May 25 11:12:18 EDT 2022,host/26-E40-JY73103.pasdphantoms.net,8c:c6:81:33:85:bf,Unknown,10.181.16.53,DAO-TECH.9184,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > DAO > 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-E41-HX43103.pasdphantoms.net,8c:c6:81:36:0a:56,Unknown,10.121.16.240,PAMS-325.C11E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:55:31 EDT 2022,host/26-E42-DSG2103.pasdphantoms.net,a8:7e:ea:b5:b0:2b,Unknown,10.121.16.131,PAMS-311.A79A,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-E43-7XK8YZ2.pasdphantoms.net,08:d2:3e:8a:5f:07,Unknown,10.121.16.121,PAMS-AUD07.17EE,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed May 25 10:16:56 EDT 2022,host/26-E45-985X203.pasdphantoms.net,ac:12:03:52:16:ce,Unknown,10.181.24.70,DAO-TECH.9184,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > DAO > 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-E46-JDH2103.pasdphantoms.net,8c:c6:81:34:45:c7,Unknown,10.121.24.173,PAMS-CAFE-01.B860,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 09:40:00 EDT 2022,host/26-E47-H990RT2.pasdphantoms.net,40:74:e0:c2:e7:8c,Intel Corporate,10.121.24.255,PAMS-106.0E1E,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 10:00:09 EDT 2022,host/26-E48-CQH2103.pasdphantoms.net,8c:c6:81:32:28:af,Unknown,10.121.24.180,PAMS-105.0DFC,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-E49-6JJ2103.pasdphantoms.net,8c:c6:81:34:1e:5d,Unknown,10.121.24.232,PAMS-223.AC3C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:45:27 EDT 2022,host/26-E50-G665LT2.pasdphantoms.net,a0:51:0b:53:55:4d,Intel Corporate,10.121.16.128,PAMS-328.0EE8,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 11:05:35 EDT 2022,host/26-E51-BHJ2103.pasdphantoms.net,8c:c6:81:32:0a:19,Unknown,10.121.17.57,PAMS-211.1BB4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-F01-B3H2103.pasdphantoms.net,8c:c6:81:34:37:ee,Unknown,10.121.24.167,PAMS-221.0E5C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 10:20:17 EDT 2022,host/26-F02-3XK8YZ2.pasdphantoms.net,08:d2:3e:8a:5c:fa,Unknown,10.121.25.14,PAMS-325.C11E,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
Wed Jun 01 10:25:19 EDT 2022,host/26-F03-24H2103.pasdphantoms.net,8c:c6:81:34:2b:41,Unknown,10.121.25.11,PAMS-120.0ED4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:42 EDT 2022,host/26-F04-CZVW203.pasdphantoms.net,ac:12:03:52:6f:4d,Unknown,10.121.25.90,PAMS-206.191C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 11:10:37 EDT 2022,host/26-F05-66H2103.pasdphantoms.net,8c:c6:81:32:1e:dc,Unknown,10.121.24.197,PAMS-MEDIA03.3F88,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School Ground Floor
Wed Jun 01 11:20:41 EDT 2022,host/26-F06-7YH2103.pasdphantoms.net,8c:c6:81:30:b0:6a,Unknown,10.121.24.183,PAMS-204.198C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 2nd Floor
Wed Jun 01 09:40:00 EDT 2022,host/26-F07-CRJ8YZ2.pasdphantoms.net,08:d2:3e:8a:ae:e9,Unknown,10.121.25.26,PAMS-315.DF84,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Middle School > Middle School 3rd Floor
